sales,labor_avg,personnel_exp,profit_loss_year,tang_assets,intang_assets,liq_assets,curr_assets,curr_liab,share_eq,subscribed_cap,age,foreign,profit_margin,current_ratio,asset_turnover,debt_to_equity,personnel_per_employee,log_sales,log_labor_avg,log_personnel_exp,log_tang_assets,log_curr_assets,size_category,ind,fast_growth,region_m_East,region_m_West
42737.03515625,0.1527777761220932,9266.6669921875,-3481.4814453125,374.0740661621094,0.0,329.629638671875,10029.6298828125,17222.22265625,-6818.5185546875,11111.111328125,5.0,0.0,-0.08146286780502969,0.5823655914222381,114.24752214105483,-2.5258012452588114,60654.54824255324,10.662844555805396,0.14217448734428612,9.134286953981778,5.92712351623355,9.213398678865756,1,3.0,0,False,False
36429.62890625,0.1666666716337204,5540.74072265625,2574.073974609375,1418.5185546875,0.0,703.7036743164062,10151.8515625,1100.0,4918.5185546875,74.0740737915039,20.0,0.0,0.0706588030647701,9.22895596590909,25.681460976219277,0.2236445766686528,33244.44334517588,10.50316515326974,0.15415068408473293,8.620063940253496,7.2580730471115,9.225509887131313,1,3.0,1,False,False
300607.40625,0.5069444179534912,43151.8515625,42718.51953125,60874.07421875,0.0,125040.7421875,197288.890625,6870.37060546875,251292.59375,370.370361328125,12.0,0.0,0.14210734214486773,28.715902235020614,4.93818444235837,0.02734012372964633,85121.46506455644,12.613563720813527,0.4100840363852087,10.672503779206396,11.016579079583327,12.19242945210192,1,2.0,0,False,False
403729.625,0.9469696879386902,193792.59375,31059.259765625,27918.517578125,0.0,6633.33349609375,195933.328125,84455.5546875,135837.03125,11111.111328125,21.0,0.0,0.07693084144029559,2.3199578624518757,14.460997933369297,0.6217417585640882,204644.98095164663,12.908503164751462,0.6662741576703551,12.17454892190689,10.23708127800658,12.18553482148058,1,2.0,1,False,False
40764848.0,21.22916603088379,3593757.0,4162300.0,26701894.0,70698.2421875,7437924.0,21375706.0,9189965.0,27406540.0,2255719.5,1.0,1.0,0.10210512743724691,2.3259833960194625,1.522633581060705,0.3353201462132761,169283.94618855353,17.52333072391431,3.1014052117925703,15.094709009612277,17.10024509463473,16.87776564826349,2,1.0,1,False,True
638500.0,2.598484754562378,204803.703125,-93114.8125,959937.0625,192.59259033203125,29703.703125,182085.1875,186911.109375,820881.5,25925.92578125,19.0,0.0,-0.14583369224745496,0.9741806579013035,0.6650143515668495,0.22769560451173526,78816.5883080164,13.366878520624217,1.2805128553477099,12.22981213636135,13.774624043133462,12.112235411658183,1,3.0,0,True,False
48855.5546875,0.128787875175476,11351.8515625,-74214.8125,497777.78125,0.0,3848.148193359375,29500.0,40614.81640625,-23974.07421875,62962.96484375,8.0,1.0,-1.5190660094785153,0.726335919013545,0.09814731900008845,-1.6941140682081213,88143.79107530799,10.796643828357023,0.12114438015883883,9.337224230341103,13.117911042956935,10.292179440058462,1,3.0,0,False,False
194870.375,0.6597222089767456,80588.890625,-14785.185546875,451614.8125,422.22222900390625,6400.0,27207.408203125,48562.96484375,39814.81640625,11111.111328125,9.0,0.0,-0.07587189970191724,0.5602501472194724,0.43109382645345584,1.2197209287175501,122155.7945578283,12.180095004519329,0.5066502443749717,11.297128494139326,13.020587125037922,10.211281329629655,1,3.0,1,False,False
68070.3671875,0.5972222089767456,9481.4814453125,4803.70361328125,11907.4072265625,0.0,48.14814758300781,618.5184936523438,1648.148193359375,10877.77734375,1851.851806640625,0.0,0.0,0.07056967387952288,0.3752808734945336,5.716640566021101,0.15151516171696094,15875.969283790795,11.128311951263067,0.4682660010543746,9.157201316831637,9.384999919280405,6.428942553169775,1,3.0,0,False,False
3096.29638671875,0.0833333358168602,2855.5556640625,-333.3333435058594,237.0370330810547,0.0,3629.629638671875,16955.5546875,800.0,16659.259765625,148.1481475830078,20.0,0.0,-0.1076555025338204,21.194443359375,13.062500599473724,0.04802134135940023,34266.66694752374,8.03828487662718,0.08004270996602277,7.9573718647810585,5.472426262747769,9.738409745283766,1,2.0,0,False,True
91811.109375,0.3333333432674408,22259.259765625,4244.4443359375,207.40740966796875,0.0,981.4815063476564,2596.29638671875,1807.4073486328125,-10837.037109375,148.1481475830078,8.0,0.0,0.0462301824346897,1.4364755065772425,442.6607010905598,-0.1667805812964546,66777.77730674215,11.42749947831222,0.2876820799023615,10.010558294376226,5.339494864275788,7.862226331727144,1,3.0,0,False,False
77692.59375,0.3402777910232544,11062.962890625,-39777.77734375,36233.33203125,0.0,1077.77783203125,16011.111328125,126833.34375,-74588.890625,11111.111328125,8.0,0.0,-0.5119893084242666,0.1262373982640113,2.1442298953624475,-1.700432097692162,32511.56314773703,11.260528084436725,0.29287689921152027,9.311448519273984,10.497762347021322,9.681100672881511,1,3.0,1,False,False
12251.8515625,0.125,7103.70361328125,125.9259262084961,314.8148193359375,0.0,19796.296875,21507.408203125,1377.77783203125,20444.4453125,11111.111328125,15.0,0.0,0.010278113929646794,15.610215016608846,38.91764558080128,0.06739130414014503,56829.62890625,9.413513969495915,0.11778303565638346,8.868512324429746,5.75515602705346,9.976199216879326,1,2.0,1,False,False
11451.8515625,0.0833333358168602,1114.8148193359375,5737.037109375,14251.8515625,0.0,10025.92578125,17137.037109375,8348.1484375,17622.22265625,25925.92578125,14.0,0.0,0.5009702647702302,2.0527949685699394,0.8035342995455086,0.473728462087,13377.777433342415,9.345994022735713,0.08004270996602277,7.017340196678257,9.564712275326654,9.74905566455377,1,3.0,0,True,False
752544.4375,3.743055582046509,252225.921875,19707.408203125,326140.75,96.29629516601562,87348.1484375,126948.1484375,46955.5546875,298159.25,19444.4453125,12.0,0.0,0.026187700315205637,2.7035810626105703,2.3067412056542724,0.15748481620979393,67385.0324544462,13.531216655842046,1.5566815655799977,12.438084444932356,12.695087381794703,11.751541879252903,1,3.0,0,False,True
172296.296875,0.6041666269302368,43540.7421875,1629.629638671875,381.4814758300781,0.0,13370.3701171875,14255.5556640625,10174.07421875,4462.962890625,1851.851806640625,1.0,0.0,0.009458297527161376,1.401164897911857,451.65049364479574,2.2796681191595582,72067.44008474943,12.05697673391356,0.47260438617503114,10.68147534748136,5.946680222891449,9.56497212650868,1,3.0,1,False,False
13874019.0,21.05555534362793,2941326.0,373388.875,5972892.5,222270.375,1147092.625,6277537.0,2088748.125,9719378.0,370370.375,16.0,1.0,0.02691281271850644,3.005406408204436,2.239492210283495,0.21490553459285153,139693.58451949534,16.44552858447168,3.0935645131822165,14.894371398026552,15.60274204131942,15.652488423360749,2,2.0,0,False,True
154200.0,0.1060606092214584,16937.037109375,-17655.5546875,4329.62939453125,0.0,1618.5185546875,24488.888671875,6562.962890625,-15151.8515625,1851.851806640625,1.0,0.0,-0.11449776061932555,3.731376983230647,35.61505753697299,-0.4331459335879433,159692.05941491298,11.946012225174645,0.10080470197972248,9.737317088373878,8.37346816713795,10.106015604075326,1,3.0,0,True,False
3694866.75,4.14393949508667,274759.25,585.1851806640625,381559.25,0.0,26733.333984375,1116688.875,1180085.125,318162.96875,25851.8515625,22.0,0.0,0.0001583778848490443,0.9462782398854489,9.6835989430213,3.709058692896673,66303.8758953341,15.12245532011362,1.637819224635713,12.523654178212395,12.852024046463878,13.925879398499253,1,3.0,0,False,False
72518.515625,0.0972222238779068,18233.333984375,-5974.07421875,8114.81494140625,0.0,96744.4453125,112729.6328125,1062.9630126953125,120570.3671875,11111.111328125,17.0,0.0,-0.0823799848530063,106.05226284088288,8.936558153035707,0.008816121552008626,187542.86064544984,11.191610985654535,0.09278173495994453,9.811061578549165,9.001569898986167,11.632756471546285,1,2.0,0,False,False
19637.037109375,0.2430555522441864,7255.5556640625,-15274.07421875,837.0370483398436,0.0,925.9259033203124,5607.4072265625,35766.66796875,-30988.888671875,3703.70361328125,5.0,0.0,-0.7778196951849696,0.15677745635857931,23.460176760780854,-1.1541771745177565,29851.429424550595,9.88522363339926,0.21757250360085964,8.88966056880534,6.731062309934239,8.632022041370949,1,3.0,0,False,False
345651.84375,0.3333333432674408,85951.8515625,15407.4072265625,5103.70361328125,0.0,9318.5185546875,85148.1484375,67751.8515625,21874.07421875,37037.03515625,10.0,0.0,0.044574931409034325,1.2567648923801322,67.72568901738694,3.0973585846401,257855.54700280586,12.753190208592569,0.2876820799023615,11.36155418725309,8.537917670790165,11.352159685306829,1,2.0,0,True,False
277507.40625,0.9791666865348816,72255.5546875,-28629.62890625,328388.875,0.0,3737.037109375,63977.77734375,57477.77734375,337803.71875,11111.111328125,6.0,0.0,-0.10316708045066815,1.1130871843064891,0.8450572701343796,0.17015140495326475,73792.90541756598,12.533606504502602,0.6826758907313268,11.187978324177998,12.701956824781828,11.066306703345138,1,3.0,0,False,False
516288.875,2.2708334922790527,180537.03125,96733.3359375,1262137.0,170.37037658691406,11725.92578125,20551.8515625,216229.625,678274.0625,148888.890625,12.0,0.0,0.1873628129939852,0.09504641911347717,0.40900408816116984,0.31879388724229746,79502.54030682343,13.15442365998399,1.1850448430352856,12.103696734007045,14.048317666342712,9.930754972463252,1,3.0,0,True,False
228970.375,0.6111111044883728,29492.591796875,2077.77783203125,25296.296875,0.0,1351.851806640625,27444.4453125,11948.1484375,27737.037109375,11111.111328125,12.0,0.0,0.009074439573378215,2.296962199294739,9.051537311229472,0.43076513148773116,48260.60528153295,12.341352274723226,0.47692406797964415,10.291928291506084,10.138452826122128,10.219955506485439,1,3.0,0,False,False
22507.408203125,0.1666666716337204,10774.07421875,-1714.8148193359375,61292.59375,0.0,829.629638671875,5962.962890625,67044.4453125,211.11111450195312,7407.4072265625,4.0,0.0,-0.07618890650847338,0.08894044633871025,0.36721252644207114,317.5789463793472,64644.44338594546,10.021644216301503,0.15415068408473293,9.28499080299927,11.02343060993783,8.693490453636063,1,3.0,0,True,False
69037.0390625,0.236111119389534,23977.77734375,2296.29638671875,13644.4443359375,70.37036895751953,233.3333282470703,13570.3701171875,13370.3701171875,13881.4814453125,11111.111328125,9.0,0.0,0.03326180290901363,1.0149584490367176,5.033756601746844,0.9631803471309186,101552.93577763137,11.14241292243534,0.2119702574132356,10.084924440782483,9.521160996623786,9.515717714363484,1,3.0,0,False,False
484492.59375,1.545454502105713,212662.96875,32800.0,197111.109375,1125.9259033203125,44081.48046875,243151.859375,203759.265625,296244.4375,37037.03515625,22.0,0.0,0.06769969329381519,1.1933290917061823,2.444006454544598,0.6878079039880707,137605.4542273761,13.09085948783132,0.9343092203469348,12.267468587449821,12.19152792897556,12.401445575479011,1,2.0,0,True,False
68440.7421875,0.465277761220932,30629.62890625,-9540.7412109375,1188.888916015625,0.0,81.48148345947266,1374.0740966796875,29300.0,-26737.037109375,4444.4443359375,23.0,0.0,-0.1394014866875599,0.046896726849136094,57.56697809654785,-1.0958581491337471,65830.84655899953,11.133738183373255,0.38204482260060707,10.329755731978098,7.081615233862361,7.226262897143057,1,3.0,1,False,False
329162.96875,0.824999988079071,86388.890625,-15525.92578125,170555.5625,0.0,36214.81640625,157307.40625,147562.96875,175800.0,27777.77734375,2.0,0.0,-0.047167899354565536,1.066035791923575,1.929945666533157,0.8393797994880546,104713.8083312556,12.704311290853184,0.601579980502439,11.366625941291241,12.046822265558582,11.965963528495761,1,2.0,0,False,True
47448.1484375,0.0833333358168602,10344.4443359375,2729.629638671875,2796.29638671875,0.0,28925.92578125,31081.482421875,1014.8148193359376,32862.96484375,11111.111328125,6.0,0.0,0.05752868612496898,30.627738016492238,16.96821147531394,0.030880196724822864,124133.32833178854,10.767413857354377,0.08004270996602277,9.24430154101534,7.93640865352245,10.344399673295685,1,2.0,0,False,False
78492.59375,0.2000000029802322,8362.962890625,311.1111145019531,7774.07421875,0.0,566.6666870117188,5307.4072265625,1377.77783203125,3966.666748046875,3703.70361328125,1.0,0.0,0.003963572862591932,3.8521502546878836,10.096712681323087,0.3473389421255633,41814.813830035724,11.270772292160109,0.18232155927748148,9.031687623741096,8.95867828282181,8.577047111906923,1,3.0,0,False,False
63351.8515625,0.284722238779068,14774.07421875,322.22222900390625,729.629638671875,0.0,7318.5185546875,23092.591796875,28540.740234375,-4718.5185546875,11111.111328125,8.0,0.0,0.005086232226157064,0.8091097710584904,86.8274096948935,-6.04866546641464,51889.428385023464,11.056475197561811,0.2505425383898149,9.600696865527334,6.593906681115503,10.047310446633535,1,3.0,0,False,False
293400.0,0.6527777910232544,44937.03515625,188.88888549804688,172403.703125,40085.18359375,6570.37060546875,187859.265625,201707.40625,128640.7421875,48148.1484375,15.0,0.0,0.0006437930657738476,0.9313454033123784,1.3807780940014234,1.5679900692426187,68839.7120340284,12.589295553001502,0.5024573821095439,10.713039823293744,12.057599917147053,12.143453697499385,1,2.0,0,False,False
97574.0703125,0.0833333358168602,11348.1484375,24685.185546875,4196.29638671875,0.0,16248.1484375,53366.66796875,26796.296875,27833.333984375,1851.851806640625,2.0,0.0,0.25298919546777004,1.9915687685390298,23.25242578701573,0.9627411825706124,136177.77719158598,11.488377312648096,0.08004270996602277,9.336897992561802,8.34219587954851,10.884960372828063,1,2.0,1,False,True
5833.33349609375,0.0833333358168602,370.370361328125,4314.81494140625,581.4815063476562,0.0,1896.2962646484375,8359.2587890625,596.2963256835938,8251.8515625,1851.851806640625,2.0,0.0,0.7396825407454648,14.018632060963064,10.03184698466767,0.07226212458709551,4444.444203482741,8.671515313019729,0.08004270996602277,5.917199843171274,6.3672974361764645,9.031244661229117,1,3.0,1,False,False
104485.1875,0.3055555522441864,42440.7421875,1159.25927734375,8596.2958984375,0.0,19422.22265625,60514.81640625,26233.333984375,43596.296875,11111.111328125,7.0,0.0,0.011094962884990277,2.3067909112236213,12.15467554100734,0.6017330797519714,138896.9759370736,11.556810164617357,0.26662866071758073,10.655887642486215,9.059203002383748,11.010660038055015,1,2.0,0,False,True
15033.3330078125,0.3333333432674408,3618.5185546875,807.4074096679688,737.0370483398436,0.0,148.1481475830078,4792.5927734375,21637.037109375,-16107.4072265625,185.1851806640625,14.0,0.0,0.053707811118690475,0.2214994940948242,20.396984170164423,-1.3432973292991355,10855.55534054174,9.618091731805556,0.2876820799023615,8.194096300032392,6.603994024342943,8.475035466337797,1,3.0,1,True,False
10581.4814453125,0.2583333253860473,10648.1484375,-12277.77734375,22488.888671875,0.0,418.5185241699219,1659.25927734375,72900.0,-48748.1484375,11111.111328125,14.0,0.0,-1.160307978349189,0.02276075826260288,0.47052042453951437,-1.495441413399836,41218.64038094061,9.266955219056666,0.2297880877171543,9.273235209020498,10.020821094824392,7.414729060324952,1,3.0,0,False,False
50344.4453125,0.0833333358168602,5292.5927734375,340.7407531738281,1962.9630126953125,0.0,2448.148193359375,6074.07421875,5640.74072265625,2537.037109375,1851.851806640625,3.0,0.0,0.006768189639567362,1.0768220908210244,25.64716960375777,2.2233575937112913,63511.111388471385,10.826663433528593,0.08004270996602277,8.574252457546075,7.582719656097214,8.71194948521231,1,3.0,0,True,False
253618.515625,0.9791666865348816,92051.8515625,1659.25927734375,132288.890625,0.0,17092.591796875,28714.814453125,7837.037109375,-2255.5556640625,2740.74072265625,23.0,0.0,0.0065423428303520575,3.663988577874042,1.9171565686791774,-3.4745483049882475,94010.39968818503,12.44359045294163,0.6826758907313268,11.430118164589876,11.792750934674014,10.265203276229789,1,3.0,1,False,False
441266.65625,1.3194444179534912,174522.21875,-8322.22265625,1301355.5,39388.890625,54455.5546875,72437.0390625,34433.33203125,14140.7412109375,62444.4453125,14.0,1.0,-0.018859849341381095,2.103689500532789,0.3291206432303622,2.435044352881354,132269.47370825263,12.997406900593404,0.8413276819794504,12.069813070512344,14.07891773994265,11.190486841814556,1,3.0,0,False,False
50437.03515625,0.1742424219846725,17425.92578125,-8681.4814453125,30977.77734375,17385.185546875,11000.0,33959.2578125,90674.0703125,-8351.8515625,1851.851806640625,2.0,0.0,-0.17212513420778894,0.37452005513221676,1.042885550050265,-10.85676267519272,100009.66230131316,10.828500835241021,0.16062319241014525,9.76577174781471,10.341057647205938,10.43294623204841,1,3.0,1,True,False
88940.7421875,0.280303031206131,33500.0,3651.851806640625,4996.29638671875,0.0,9625.92578125,23959.259765625,11174.07421875,17781.482421875,1851.851806640625,22.0,0.0,0.04105938085092646,2.144182980762878,17.80133428911943,0.6284107226630056,119513.5131284562,11.395736852218914,0.24709679304208304,10.419330568113901,8.516652322516771,10.08415189380772,1,2.0,0,True,False
1393614.875,6.479166507720947,377851.84375,24474.07421875,659292.5625,0.0,55125.92578125,676059.25,100062.9609375,260355.5625,14444.4443359375,16.0,0.0,0.01756157648557676,6.756338645847899,2.1138034224373645,0.38433194964866557,58317.97088402189,14.147412276375999,2.0121213563285925,12.842260096555254,13.398924180909933,13.424037478272442,1,3.0,0,False,False
85529.6328125,0.3611111044883728,21788.888671875,1448.148193359375,117059.2578125,0.0,3244.4443359375,8985.185546875,10714.814453125,16622.22265625,11518.5185546875,10.0,0.0,0.01693153759392418,0.8385759348594646,0.7306524439912077,0.6446078045462952,60338.4620441008,11.356629869267204,0.3083013547888313,9.989201318787247,11.670444105238994,9.103443737856168,1,3.0,1,False,False
136618.515625,0.1666666716337204,15896.2958984375,5374.07421875,1081.4814453125,0.0,7711.111328125,79751.8515625,39122.22265625,41681.48046875,11111.111328125,10.0,0.0,0.03933635345227387,2.0385306904274056,126.32534401505458,0.9385996422459427,95377.77254814588,11.824955082861608,0.15415068408473293,9.673904304464243,6.987011319140829,11.286687776277443,1,2.0,0,False,False
12014.814453125,0.0833333358168602,5311.111328125,896.2963256835938,951.8518676757812,0.0,3092.592529296875,3425.926025390625,0.0,3588.888916015625,1851.851806640625,2.0,1.0,0.07459926486425857,1.1371947654130223,12.62256750355768,0.0,63733.334038098634,9.393978932233976,0.08004270996602277,8.577744648791514,6.8594594536666875,8.139418935820396,1,3.0,0,False,False
27314.814453125,0.0833333358168602,9325.92578125,574.0740966796875,825.9259033203125,0.0,4111.111328125,16174.07421875,15448.1484375,1559.25927734375,1851.851806640625,1.0,0.0,0.021016950258434194,1.046991118980177,33.071749346177974,9.90736349109074,111911.10603978914,10.215221097450097,0.08004270996602277,9.140660741286604,6.717715094057181,9.69122670784389,1,2.0,0,False,False
194522.21875,0.7013888955116272,45240.7421875,-40185.18359375,55259.2578125,0.0,85.18518829345703,5140.74072265625,43240.7421875,-11862.962890625,2222.22216796875,3.0,0.0,-0.20658402855971947,0.11888650524001254,3.520174292062204,-3.6450204376574478,64501.65161867754,12.178306811522502,0.5314449148612745,10.719775439380259,10.919809263911693,8.545146963111561,1,3.0,0,True,False
322211.125,0.118055559694767,12474.07421875,-4118.5185546875,210396.296875,0.0,54962.96484375,359025.9375,243870.375,211244.4375,185185.1875,10.0,0.0,-0.012782049517028625,1.4721998828270961,1.53144865088301,1.1544463744755409,105662.74261882927,12.682965380922598,0.11159106911061421,9.431487870000819,12.25675291221088,12.791152699474386,1,3.0,0,False,False
50455.5546875,0.2348484843969345,7062.962890625,1192.5926513671875,6951.85205078125,0.0,8640.7412109375,30566.666015625,17662.962890625,19881.482421875,7407.4072265625,21.0,0.0,0.023636498672021215,1.7305514485255993,7.257857951943871,0.8884127710311466,30074.55172113171,10.828867941772437,0.2109482778547188,8.862761488960965,8.846907221400206,10.327698063119161,1,2.0,1,False,False
126581.4765625,0.347222238779068,36907.40625,16081.4814453125,16644.4453125,0.0,10211.111328125,23722.22265625,7066.66650390625,32429.62890625,9259.2587890625,5.0,0.0,0.1270445082647793,3.3569183777297313,7.605028235301848,0.2179077202620819,106293.3249315393,11.748649363333824,0.29804487177694494,10.5161946157366,9.719891903180844,10.074209706288345,1,2.0,0,False,True
12803.7041015625,0.0833333358168602,1122.22216796875,70.37036895751953,1903.7037353515625,0.0,7.407407283782959,1033.3333740234375,892.5925903320312,-2585.185302734375,185.1851806640625,14.0,0.0,0.00549609459882253,1.1576763970660486,6.725681031033961,-0.34527218972965984,13466.66561428709,9.457567890327779,0.08004270996602277,7.0239567695162,7.552081755965898,6.941512415119719,1,3.0,0,False,True
29111.111328125,0.1458333432674408,5333.33349609375,707.4074096679688,65333.33203125,0.0,422.22222900390625,1307.4073486328125,4588.888671875,-7077.77783203125,3703.70361328125,3.0,0.0,0.024300254349428566,0.2849071838778367,0.44557824349446434,-0.6483516127205191,36571.42719626923,10.278909563416486,0.13613218299434646,8.581919225489738,11.087272935620314,7.176565912151676,1,3.0,0,False,False
128762.9609375,0.6111111044883728,32222.22265625,1992.5926513671875,14459.2587890625,0.0,3981.4814453125,5411.111328125,8922.22265625,7855.5556640625,370.370361328125,10.0,0.0,0.015474889959499829,0.6064757108851713,8.905225559342012,1.1357850466348645,52727.27400891644,11.765736247113411,0.47692406797964415,10.380442672097045,9.579159392444897,8.596394559686091,1,3.0,0,False,False
25025.92578125,0.1111111119389534,9948.1484375,-9637.037109375,874.0740966796875,40.74074172973633,22.22222137451172,1366.6666259765625,1825.9259033203125,-26155.5546875,37.03703689575195,3.0,0.0,-0.3850821421597634,0.7484786888073494,27.356274439931735,-0.0698102535058429,89533.33527042466,10.127707555518295,0.10536051640288437,9.20524224231925,6.774308564691946,7.220861374022598,1,3.0,0,False,False
67937.0390625,0.1666666716337204,13222.22265625,4481.4814453125,4274.07421875,0.0,411.1111145019531,1051.851806640625,23118.517578125,-17792.591796875,740.74072265625,15.0,0.0,0.06596521584035586,0.04549823763941936,15.89514724954143,-1.299333893681831,79333.33357318242,11.126351378514698,0.15415068408473293,9.489729854972872,8.36055674233127,6.959257767795601,1,3.0,1,False,False
27481.482421875,0.0984848514199256,8962.962890625,-762.9629516601564,1662.9630126953125,74.0740737915039,3637.037109375,5962.962890625,3951.851806640625,966.6666870117188,1851.851806640625,1.0,0.0,-0.027762801873193167,1.5089034666241627,15.820895613378475,4.088122472552649,91008.54356177259,10.221304077841243,0.09393182250613583,9.100967695089066,7.416957393186581,8.693490453636063,1,3.0,0,False,True
12759.2587890625,0.0833333358168602,8700.0,337.03704833984375,1922.22216796875,44.44444274902344,1155.5555419921875,2948.148193359375,1500.0,4470.37060546875,1851.851806640625,3.0,0.0,0.02641509619890764,1.96543212890625,6.487758890870557,0.33554265012502565,104399.99688863763,9.454090837967609,0.08004270996602277,9.071193240566025,7.561757270880505,7.98927165962436,1,2.0,0,True,False
